SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,DAYS_BIRTH,OCCUPATION_TYPE
216729,1,Cash loans,F,135000.0,509400.0,40374.0,State servant,Secondary / secondary special,29,Laborers
216761,1,Cash loans,M,292500.0,545040.0,43191.0,Working,Secondary / secondary special,36,Laborers
216763,1,Cash loans,F,270000.0,1223010.0,51948.0,Working,Secondary / secondary special,30,Drivers
216772,1,Revolving loans,M,108000.0,180000.0,9000.0,Working,Secondary / secondary special,21,Laborers
216811,1,Cash loans,M,180000.0,545040.0,36423.0,Working,Secondary / secondary special,38,Laborers
216822,1,Cash loans,F,90000.0,450000.0,35685.0,Working,Higher education,34,Sales staff
216852,1,Cash loans,M,126000.0,266652.0,17950.5,Working,Secondary / secondary special,54,Low-skill Laborers
216872,1,Revolving loans,F,67500.0,180000.0,9000.0,Working,Secondary / secondary special,21,Laborers
216877,1,Cash loans,M,85500.0,343800.0,13090.5,Working,Secondary / secondary special,57,Security staff
216897,1,Cash loans,F,135000.0,808650.0,31333.5,Working,Secondary / secondary special,40,Laborers
216910,1,Cash loans,M,225000.0,370629.0,24259.5,Working,Secondary / secondary special,53,Drivers
216915,1,Cash loans,M,40500.0,360000.0,18378.0,Working,Secondary / secondary special,56,Security staff
216982,1,Cash loans,M,225000.0,420718.5,28588.5,Commercial associate,Secondary / secondary special,48,Managers
217025,1,Cash loans,F,72000.0,386784.0,30690.0,Working,Secondary / secondary special,28,Medicine staff
217029,1,Cash loans,M,135000.0,755190.0,38686.5,Working,Secondary / secondary special,44,Drivers
217039,1,Cash loans,M,157500.0,407520.0,29785.5,Commercial associate,Secondary / secondary special,59,Laborers
217058,1,Cash loans,F,112500.0,481176.0,24696.0,Working,Secondary / secondary special,34,Cooking staff
217149,1,Cash loans,M,225000.0,592560.0,40216.5,Commercial associate,Incomplete higher,27,Drivers
217154,1,Cash loans,F,45000.0,225000.0,8482.5,Working,Secondary / secondary special,38,Laborers
217186,1,Cash loans,F,117000.0,292500.0,15997.5,Working,Secondary / secondary special,47,Laborers
217195,1,Cash loans,F,180000.0,168102.0,18234.0,Working,Higher education,41,Core staff
217209,1,Cash loans,F,76500.0,729000.0,25825.5,Working,Secondary / secondary special,27,Sales staff
217216,1,Revolving loans,F,180000.0,585000.0,29250.0,Working,Secondary / secondary special,49,Laborers
217218,1,Cash loans,M,225000.0,307287.0,26500.5,Working,Secondary / secondary special,27,Laborers
217242,1,Cash loans,F,135000.0,1006920.0,51543.0,Working,Secondary / secondary special,45,Sales staff
217256,1,Cash loans,F,67500.0,314100.0,17037.0,Working,Secondary / secondary special,26,Cooking staff
217299,1,Cash loans,M,112500.0,540000.0,29425.5,Working,Secondary / secondary special,29,Low-skill Laborers
217310,1,Cash loans,F,171000.0,1993500.0,54819.0,Working,Secondary / secondary special,47,Core staff
217313,1,Cash loans,M,135000.0,225000.0,11074.5,Commercial associate,Incomplete higher,26,Managers
217327,1,Cash loans,F,157500.0,576072.0,26986.5,Working,Secondary / secondary special,33,Sales staff
217336,1,Cash loans,F,135000.0,931401.0,36936.0,Working,Secondary / secondary special,37,Security staff
217339,1,Cash loans,F,270000.0,544491.0,17694.0,Commercial associate,Secondary / secondary special,39,Laborers
217353,1,Cash loans,F,121500.0,276277.5,15115.5,Commercial associate,Secondary / secondary special,25,Sales staff
217361,1,Cash loans,F,144000.0,808650.0,31464.0,Working,Secondary / secondary special,34,Laborers
217373,1,Cash loans,M,198000.0,1159515.0,34033.5,Commercial associate,Higher education,52,Managers
217375,1,Cash loans,M,121500.0,545040.0,26640.0,Working,Incomplete higher,40,Drivers
217391,1,Cash loans,F,103500.0,942300.0,30528.0,Commercial associate,Secondary / secondary special,24,Laborers
217459,1,Cash loans,M,112500.0,50940.0,5877.0,Working,Secondary / secondary special,29,Laborers
217463,1,Cash loans,M,99000.0,324000.0,23706.0,Working,Secondary / secondary special,46,Laborers
217515,1,Cash loans,M,112500.0,315000.0,21181.5,Working,Secondary / secondary special,44,Laborers
217571,1,Cash loans,M,225000.0,1752039.0,48177.0,Working,Secondary / secondary special,32,Drivers
217631,1,Cash loans,M,180000.0,407520.0,29785.5,Working,Secondary / secondary special,24,Laborers
217658,1,Cash loans,M,225000.0,1506816.0,54252.0,Working,Secondary / secondary special,33,Low-skill Laborers
217672,1,Cash loans,F,135000.0,450000.0,21780.0,State servant,Secondary / secondary special,57,High skill tech staff
217678,1,Cash loans,F,202500.0,544491.0,17694.0,Working,Secondary / secondary special,46,Sales staff
217691,1,Cash loans,M,112500.0,640080.0,29970.0,Working,Secondary / secondary special,52,Drivers
217704,1,Cash loans,M,157500.0,243000.0,15660.0,Working,Secondary / secondary special,25,Drivers
217731,1,Cash loans,M,270000.0,675000.0,53329.5,Commercial associate,Secondary / secondary special,56,Laborers
217734,1,Cash loans,M,247500.0,670185.0,44784.0,Commercial associate,Incomplete higher,26,Laborers
217742,1,Cash loans,F,180000.0,1035832.5,33543.0,Working,Secondary / secondary special,50,Laborers
217766,1,Cash loans,F,72000.0,509602.5,30924.0,Working,Secondary / secondary special,30,Medicine staff
217784,1,Cash loans,M,76500.0,349258.5,21105.0,Working,Secondary / secondary special,55,Laborers
217799,1,Cash loans,M,292500.0,450000.0,21109.5,Commercial associate,Secondary / secondary special,29,Laborers
217810,1,Cash loans,M,135000.0,316125.0,20709.0,Working,Secondary / secondary special,32,Laborers
217820,1,Cash loans,F,67500.0,491031.0,36841.5,Working,Secondary / secondary special,31,Core staff
217829,1,Cash loans,F,90000.0,450000.0,21888.0,Working,Higher education,29,Sales staff
217837,1,Cash loans,M,265500.0,1078200.0,34780.5,State servant,Higher education,34,Core staff
217842,1,Cash loans,F,225000.0,835380.0,40320.0,Working,Secondary / secondary special,33,Sales staff
217848,1,Cash loans,M,270000.0,450000.0,35554.5,Working,Higher education,30,Security staff
217852,1,Cash loans,F,123750.0,495000.0,26982.0,Working,Secondary / secondary special,56,Accountants
217879,1,Cash loans,F,270000.0,622413.0,27544.5,Working,Higher education,43,Accountants
217888,1,Cash loans,M,103500.0,480060.0,23476.5,Commercial associate,Higher education,49,Security staff
217902,1,Revolving loans,M,112500.0,180000.0,9000.0,Working,Secondary / secondary special,32,Laborers
217922,1,Revolving loans,F,184500.0,540000.0,27000.0,Working,Secondary / secondary special,35,Laborers
217950,1,Cash loans,F,112500.0,337500.0,32503.5,State servant,Secondary / secondary special,43,Medicine staff
217979,1,Cash loans,F,247500.0,172512.0,9355.5,Commercial associate,Secondary / secondary special,33,Realty agents
217989,1,Cash loans,F,225000.0,1540305.0,40761.0,Working,Secondary / secondary special,32,High skill tech staff
217992,1,Cash loans,F,90000.0,448056.0,17019.0,Working,Secondary / secondary special,53,Laborers
218003,1,Cash loans,M,157500.0,339228.0,17451.0,Commercial associate,Secondary / secondary special,25,Laborers
218005,1,Cash loans,M,180000.0,1597500.0,42268.5,Working,Higher education,39,Secretaries
218021,1,Cash loans,M,247500.0,312768.0,17095.5,Working,Secondary / secondary special,41,Laborers
218084,1,Cash loans,M,225000.0,900000.0,38133.0,Working,Secondary / secondary special,30,Laborers
218152,1,Cash loans,F,157500.0,1035832.5,33412.5,Working,Secondary / secondary special,33,Sales staff
218189,1,Cash loans,F,121500.0,573408.0,29407.5,Working,Higher education,37,Cooking staff
218214,1,Cash loans,F,292500.0,640080.0,31261.5,Commercial associate,Secondary / secondary special,39,Sales staff
218216,1,Revolving loans,F,148500.0,337500.0,16875.0,Working,Secondary / secondary special,60,Laborers
218217,1,Cash loans,F,135000.0,808650.0,31464.0,Working,Secondary / secondary special,43,Laborers
218218,1,Cash loans,F,112500.0,521280.0,27423.0,Commercial associate,Higher education,27,High skill tech staff
218220,1,Cash loans,F,157500.0,450000.0,35685.0,Working,Secondary / secondary special,43,Laborers
218223,1,Cash loans,M,103500.0,385164.0,16447.5,State servant,Secondary / secondary special,42,Laborers
218234,1,Cash loans,M,292500.0,1256400.0,36864.0,Working,Secondary / secondary special,46,Laborers
218237,1,Cash loans,F,81000.0,191880.0,20277.0,Commercial associate,Higher education,50,Sales staff
218252,1,Cash loans,M,202500.0,407745.0,48519.0,Working,Secondary / secondary special,32,Laborers
218254,1,Cash loans,M,135000.0,675000.0,28597.5,Working,Secondary / secondary special,33,Laborers
218302,1,Cash loans,F,121500.0,573408.0,27585.0,Commercial associate,Incomplete higher,28,High skill tech staff
218304,1,Cash loans,F,292500.0,521280.0,28278.0,Working,Secondary / secondary special,36,Sales staff
218336,1,Revolving loans,M,180000.0,180000.0,9000.0,Commercial associate,Incomplete higher,27,Laborers
218340,1,Cash loans,F,292500.0,1560726.0,43047.0,Commercial associate,Secondary / secondary special,54,Laborers
218371,1,Cash loans,F,117000.0,101880.0,11101.5,Commercial associate,Secondary / secondary special,42,Core staff
218374,1,Cash loans,M,292500.0,791532.0,22684.5,Working,Secondary / secondary special,25,Laborers
218379,1,Cash loans,M,180000.0,582097.5,37332.0,Commercial associate,Secondary / secondary special,27,Laborers
218391,1,Cash loans,F,306000.0,1293502.5,35698.5,Working,Secondary / secondary special,43,Medicine staff
218398,1,Cash loans,F,90000.0,675000.0,26284.5,State servant,Secondary / secondary special,29,Laborers
218404,1,Cash loans,M,211500.0,1288350.0,37800.0,State servant,Incomplete higher,32,Core staff
218422,1,Cash loans,F,81000.0,1221354.0,39397.5,Working,Secondary / secondary special,34,Medicine staff
218425,1,Cash loans,M,180000.0,152820.0,11205.0,Working,Secondary / secondary special,39,Laborers
218477,1,Cash loans,F,234000.0,550980.0,43659.0,Working,Secondary / secondary special,46,Sales staff
218507,1,Cash loans,F,72000.0,161730.0,8388.0,Working,Lower secondary,32,Core staff
218520,1,Revolving loans,M,135000.0,180000.0,9000.0,Working,Secondary / secondary special,42,Laborers
218532,1,Cash loans,F,157500.0,1035000.0,37305.0,Commercial associate,Higher education,52,High skill tech staff
218533,1,Cash loans,F,112500.0,472500.0,24255.0,Working,Secondary / secondary special,34,Laborers
218535,1,Cash loans,F,67500.0,135000.0,10795.5,Working,Secondary / secondary special,47,Laborers
218548,1,Cash loans,M,211500.0,405000.0,21969.0,Working,Secondary / secondary special,36,Security staff
218561,1,Cash loans,F,135000.0,1078200.0,31522.5,Commercial associate,Secondary / secondary special,28,Sales staff
218574,1,Cash loans,F,157500.0,296280.0,21690.0,Working,Secondary / secondary special,25,Managers
218577,1,Cash loans,M,225000.0,1649376.0,54508.5,Commercial associate,Higher education,40,Private service staff
218587,1,Cash loans,M,121500.0,119925.0,12915.0,Commercial associate,Incomplete higher,27,Low-skill Laborers
218609,1,Cash loans,M,180000.0,640080.0,29970.0,Working,Secondary / secondary special,52,Laborers
218650,1,Cash loans,M,225000.0,675000.0,34465.5,State servant,Secondary / secondary special,34,Laborers
218661,1,Cash loans,F,157500.0,545040.0,26640.0,Working,Secondary / secondary special,37,Sales staff
218687,1,Cash loans,F,180000.0,640080.0,31131.0,Working,Secondary / secondary special,28,Medicine staff
218719,1,Cash loans,M,175500.0,490536.0,22995.0,Commercial associate,Secondary / secondary special,41,Security staff
218763,1,Cash loans,M,67500.0,403249.5,19741.5,Working,Secondary / secondary special,53,Security staff
218789,1,Cash loans,M,157500.0,417024.0,22621.5,Working,Secondary / secondary special,40,Laborers
218794,1,Cash loans,M,247500.0,815877.0,54522.0,Working,Secondary / secondary special,28,Security staff
218811,1,Cash loans,M,117000.0,327024.0,21420.0,Working,Secondary / secondary special,40,Low-skill Laborers
218822,1,Cash loans,F,90000.0,364896.0,19233.0,Working,Secondary / secondary special,37,Laborers
218827,1,Cash loans,M,157500.0,312768.0,25204.5,Working,Secondary / secondary special,30,Laborers
218835,1,Cash loans,F,85500.0,808650.0,23643.0,Working,Secondary / secondary special,47,Laborers
218836,1,Cash loans,F,63000.0,474048.0,25713.0,Working,Secondary / secondary special,34,Sales staff
218838,1,Cash loans,M,90000.0,247275.0,21280.5,Working,Secondary / secondary special,35,Laborers
218845,1,Cash loans,F,126000.0,508495.5,24592.5,Working,Secondary / secondary special,31,Cleaning staff
218879,1,Cash loans,F,112500.0,364896.0,22180.5,Working,Secondary / secondary special,47,Cooking staff
218894,1,Cash loans,M,157500.0,997335.0,29290.5,Working,Secondary / secondary special,45,Drivers
218905,1,Cash loans,M,270000.0,521280.0,41926.5,Working,Incomplete higher,40,Managers
218915,1,Cash loans,M,157500.0,403249.5,19741.5,Working,Secondary / secondary special,26,Laborers
218926,1,Cash loans,M,135000.0,278613.0,31563.0,Working,Higher education,40,Security staff
218935,1,Cash loans,M,135000.0,177903.0,13896.0,Working,Secondary / secondary special,45,Laborers
218966,1,Cash loans,F,90000.0,284400.0,22599.0,Working,Secondary / secondary special,37,Cleaning staff
219002,1,Cash loans,F,112500.0,225000.0,17905.5,Working,Secondary / secondary special,33,High skill tech staff
219014,1,Cash loans,F,270000.0,545040.0,25537.5,Working,Secondary / secondary special,50,Security staff
219019,1,Cash loans,M,202500.0,314100.0,16164.0,Working,Secondary / secondary special,35,Laborers
219032,1,Cash loans,M,180000.0,540000.0,39294.0,Working,Secondary / secondary special,25,Security staff
219049,1,Cash loans,M,225000.0,545040.0,36553.5,Working,Higher education,50,Laborers
219067,1,Cash loans,F,180000.0,1288350.0,37800.0,Commercial associate,Secondary / secondary special,41,Sales staff
219086,1,Cash loans,M,225000.0,1506816.0,49927.5,Working,Secondary / secondary special,52,Laborers
219120,1,Cash loans,F,135000.0,792477.0,30708.0,Working,Secondary / secondary special,28,Core staff
219143,1,Cash loans,M,270000.0,406597.5,24700.5,Working,Secondary / secondary special,56,Sales staff
219182,1,Revolving loans,M,103500.0,270000.0,13500.0,Working,Secondary / secondary special,35,Laborers
219220,1,Cash loans,F,225000.0,1185120.0,42565.5,Commercial associate,Higher education,32,Sales staff
219255,1,Cash loans,F,225000.0,675000.0,17937.0,Working,Higher education,48,Sales staff
219266,1,Cash loans,F,238500.0,2013840.0,58882.5,Working,Higher education,33,Accountants
219292,1,Revolving loans,M,270000.0,270000.0,13500.0,Working,Higher education,32,Managers
219293,1,Cash loans,F,117000.0,729792.0,26212.5,Working,Secondary / secondary special,41,Sales staff
219334,1,Cash loans,F,90000.0,545040.0,26640.0,Working,Secondary / secondary special,37,Laborers
219356,1,Cash loans,M,135000.0,1002726.0,35653.5,Commercial associate,Secondary / secondary special,56,Laborers
219391,1,Cash loans,M,108000.0,314100.0,14683.5,Working,Secondary / secondary special,25,Drivers
219417,1,Cash loans,M,157500.0,450000.0,28890.0,Working,Secondary / secondary special,27,Drivers
219428,1,Cash loans,M,202500.0,176328.0,14058.0,Working,Secondary / secondary special,56,Security staff
219448,1,Cash loans,M,157500.0,360000.0,42723.0,Working,Secondary / secondary special,38,Drivers
219489,1,Cash loans,F,67500.0,107820.0,7420.5,Working,Secondary / secondary special,25,Core staff
219511,1,Cash loans,F,112500.0,495000.0,18315.0,Working,Secondary / secondary special,24,Sales staff
219513,1,Cash loans,M,157500.0,627277.5,30640.5,Working,Secondary / secondary special,27,Drivers
219530,1,Cash loans,M,135000.0,227520.0,10606.5,Working,Secondary / secondary special,52,Laborers
219535,1,Cash loans,M,157500.0,337761.0,20538.0,Working,Secondary / secondary special,33,Drivers
219553,1,Cash loans,F,135000.0,755190.0,38556.0,Commercial associate,Higher education,27,Laborers
219567,1,Cash loans,F,90000.0,544491.0,17694.0,State servant,Secondary / secondary special,44,Medicine staff
219586,1,Revolving loans,F,126000.0,180000.0,9000.0,Working,Secondary / secondary special,24,Core staff
219592,1,Cash loans,M,225000.0,545040.0,26640.0,Commercial associate,Higher education,51,Managers
219655,1,Cash loans,F,112500.0,269550.0,14242.5,Working,Higher education,27,Sales staff
219660,1,Cash loans,M,135000.0,521280.0,31630.5,Working,Secondary / secondary special,39,Laborers
219712,1,Cash loans,F,202500.0,450000.0,23107.5,Working,Secondary / secondary special,43,Secretaries
